EventTag,Latitude,Longitude,Tags
RemoteViolence,11.41667,30.53333,RemoteViolence
ViolenceAgainstCivilians,1.20511,30.12492,ViolenceAgainstCivilians
RiotsOrProtests,1.20511,30.12492,RiotsOrProtests
ViolenceAgainstCivilians,7.72583,30.248,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.72583,30.248,ViolenceAgainstCivilians
Battle-NoTerritoryChange,12.05557,24.89058,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.05557,24.89058,Battle-NoTerritoryChange
StrategicDevelopment,12.05557,24.89058,StrategicDevelopment
StrategicDevelopment,-0.87947,29.56779,StrategicDevelopment
RiotsOrProtests,9.131693,26.976693,RiotsOrProtests
RiotsOrProtests,9.131693,26.976693,RiotsOrProtests
Battle-NoTerritoryChange,-1.02133,29.11355,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-1.02133,29.11355,ViolenceAgainstCivilians
ViolenceAgainstCivilians,6.13761,22.86426,ViolenceAgainstCivilians
RiotsOrProtests,6.13761,22.86426,RiotsOrProtests
ViolenceAgainstCivilians,6.47565,5.90484,ViolenceAgainstCivilians
Battle-NoTerritoryChange,7.828,7.8141,Battle-NoTerritoryChange
Battle-NoTerritoryChange,7.828,7.8141,Battle-NoTerritoryChange
ViolenceAgainstCivilians,7.828,7.8141,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.828,7.8141,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.828,7.8141,ViolenceAgainstCivilians
ViolenceAgainstCivilians,5.1,7.2,ViolenceAgainstCivilians
RiotsOrProtests,4.87545,7.14882,RiotsOrProtests
ViolenceAgainstCivilians,5.40385,26.49464,ViolenceAgainstCivilians
StrategicDevelopment,5.40385,26.49464,StrategicDevelopment
ViolenceAgainstCivilians,6.00345,8.08551,ViolenceAgainstCivilians
RiotsOrProtests,8.25,5.55,RiotsOrProtests
ViolenceAgainstCivilians,4.78604,7.12689,ViolenceAgainstCivilians
ViolenceAgainstCivilians,5.48324,5.73461,ViolenceAgainstCivilians
RemoteViolence,5.48324,5.73461,RemoteViolence
ViolenceAgainstCivilians,4.91952,6.6733,ViolenceAgainstCivilians
RiotsOrProtests,5.93193,5.66518,RiotsOrProtests
Battle-NoTerritoryChange,33.15,11.3,Battle-NoTerritoryChange
RiotsOrProtests,8.03846,39.01582,RiotsOrProtests
ViolenceAgainstCivilians,0.7,29.51667,ViolenceAgainstCivilians
ViolenceAgainstCivilians,0.7,29.51667,ViolenceAgainstCivilians
RiotsOrProtests,6.45382,3.20585,RiotsOrProtests
RiotsOrProtests,7.4477,5.6204,RiotsOrProtests
RiotsOrProtests,4.91301,7.31936,RiotsOrProtests
ViolenceAgainstCivilians,6.64134,3.75541,ViolenceAgainstCivilians
RiotsOrProtests,6.50475,4.78391,RiotsOrProtests
Battle-NoTerritoryChange,7.8677,8.0949,Battle-NoTerritoryChange
ViolenceAgainstCivilians,7.8677,8.0949,ViolenceAgainstCivilians
ViolenceAgainstCivilians,4.76606,7.28,ViolenceAgainstCivilians
Battle-NoTerritoryChange,4.53953,7.75167,Battle-NoTerritoryChange
RiotsOrProtests,5.72348,6.60209,RiotsOrProtests
RiotsOrProtests,5.72348,6.60209,RiotsOrProtests
ViolenceAgainstCivilians,7.967,8.0462,ViolenceAgainstCivilians
RiotsOrProtests,5.3571,7.38765,RiotsOrProtests
RiotsOrProtests,5.4616,6.20787,RiotsOrProtests
RiotsOrProtests,5.4616,6.20787,RiotsOrProtests
ViolenceAgainstCivilians,5.4616,6.20787,ViolenceAgainstCivilians
RiotsOrProtests,-1.00295,35.664,RiotsOrProtests
ViolenceAgainstCivilians,5.15087,18.86341,ViolenceAgainstCivilians
RiotsOrProtests,15.64472,32.45485,RiotsOrProtests
RiotsOrProtests,15.64472,32.45485,RiotsOrProtests
RiotsOrProtests,15.64472,32.45485,RiotsOrProtests
ViolenceAgainstCivilians,15.64472,32.45485,ViolenceAgainstCivilians
Battle-NoTerritoryChange,7.63333,37.25,Battle-NoTerritoryChange
RiotsOrProtests,5.25,7.41667,RiotsOrProtests
ViolenceAgainstCivilians,5.3435,6.65321,ViolenceAgainstCivilians
ViolenceAgainstCivilians,5.3435,6.65321,ViolenceAgainstCivilians
RiotsOrProtests,-17.7833,15.7667,RiotsOrProtests
StrategicDevelopment,8.93407,46.61751,StrategicDevelopment
StrategicDevelopment,-1.2,24.2,StrategicDevelopment
Battle-NoTerritoryChange,-1.2,24.2,Battle-NoTerritoryChange
Battle-NoTerritoryChange,0.79272,29.60006,Battle-NoTerritoryChange
Battle-NoTerritoryChange,0.79272,29.60006,Battle-NoTerritoryChange
RemoteViolence,0.79272,29.60006,RemoteViolence
ViolenceAgainstCivilians,4.51142,7.54009,ViolenceAgainstCivilians
ViolenceAgainstCivilians,5.07627,6.26406,ViolenceAgainstCivilians
RiotsOrProtests,35.6911,-0.6417,RiotsOrProtests
RiotsOrProtests,35.6911,-0.6417,RiotsOrProtests
RiotsOrProtests,35.6911,-0.6417,RiotsOrProtests
RiotsOrProtests,35.6911,-0.6417,RiotsOrProtests
RiotsOrProtests,-26.48333,27.86667,RiotsOrProtests
StrategicDevelopment,6.74569,4.87748,StrategicDevelopment
RiotsOrProtests,8,39,RiotsOrProtests
RiotsOrProtests,7.6813,6.4286,RiotsOrProtests
StrategicDevelopment,-17.83333,16.06667,StrategicDevelopment
RiotsOrProtests,6.55817,3.34663,RiotsOrProtests
RiotsOrProtests,7.76667,4.56667,RiotsOrProtests
RiotsOrProtests,7.76667,4.56667,RiotsOrProtests
RiotsOrProtests,7.76667,4.56667,RiotsOrProtests
RiotsOrProtests,7.76667,4.56667,RiotsOrProtests
RiotsOrProtests,7.76667,4.56667,RiotsOrProtests
ViolenceAgainstCivilians,12.38808,25.08625,ViolenceAgainstCivilians
ViolenceAgainstCivilians,12.38808,25.08625,ViolenceAgainstCivilians
Battle-NoTerritoryChange,5.45272,5.86957,Battle-NoTerritoryChange
Battle-NoTerritoryChange,8.07337,22.39628,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.3703,-1.5247,Battle-NoTerritoryChange
ViolenceAgainstCivilians,12.3703,-1.5247,ViolenceAgainstCivilians
StrategicDevelopment,12.3703,-1.5247,StrategicDevelopment
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,12.3703,-1.5247,RiotsOrProtests
RiotsOrProtests,13.5828,-2.4216,RiotsOrProtests
RiotsOrProtests,13.5828,-2.4216,RiotsOrProtests
ViolenceAgainstCivilians,4.31365,22.55078,ViolenceAgainstCivilians
RiotsOrProtests,31.96644,5.34205,RiotsOrProtests
RiotsOrProtests,35.64525,5.99605,RiotsOrProtests
RiotsOrProtests,35.64525,5.99605,RiotsOrProtests
ViolenceAgainstCivilians,35.64525,5.99605,ViolenceAgainstCivilians
RiotsOrProtests,35.57931,0.92441,RiotsOrProtests
StrategicDevelopment,36.46813,8.54951,StrategicDevelopment
Battle-NoTerritoryChange,36.5642,1.96353,Battle-NoTerritoryChange
RiotsOrProtests,36.10124,1.19949,RiotsOrProtests
RiotsOrProtests,34.67594,-1.91754,RiotsOrProtests
ViolenceAgainstCivilians,34.67594,-1.91754,ViolenceAgainstCivilians
RiotsOrProtests,30.02084,31.21394,RiotsOrProtests
RiotsOrProtests,35.4908,10.31615,RiotsOrProtests
Battle-NoTerritoryChange,34.48906,8.25948,Battle-NoTerritoryChange
RiotsOrProtests,6.01181,5.70474,RiotsOrProtests
ViolenceAgainstCivilians,5.66085,5.91948,ViolenceAgainstCivilians
ViolenceAgainstCivilians,6.18078,6.20122,ViolenceAgainstCivilians
RiotsOrProtests,5.48333,7.03041,RiotsOrProtests
RiotsOrProtests,5.48333,7.03041,RiotsOrProtests
RiotsOrProtests,5.48333,7.03041,RiotsOrProtests
ViolenceAgainstCivilians,5.48333,7.03041,ViolenceAgainstCivilians
ViolenceAgainstCivilians,5.48333,7.03041,ViolenceAgainstCivilians
RiotsOrProtests,7.1962,5.58681,RiotsOrProtests
RiotsOrProtests,2.235,32.38495,RiotsOrProtests
Battle-NoTerritoryChange,6.65,8.45,Battle-NoTerritoryChange
RiotsOrProtests,-33.73378,18.97523,RiotsOrProtests
RiotsOrProtests,-33.73378,18.97523,RiotsOrProtests
ViolenceAgainstCivilians,6.4434,31.5451,ViolenceAgainstCivilians
ViolenceAgainstCivilians,6.4434,31.5451,ViolenceAgainstCivilians
RiotsOrProtests,3.05,33.2167,RiotsOrProtests
ViolenceAgainstCivilians,7.03,30.09,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-26.38816,28.14411,ViolenceAgainstCivilians
RiotsOrProtests,-25.25528,32.87278,RiotsOrProtests
ViolenceAgainstCivilians,11.24972,0.7075,ViolenceAgainstCivilians
RiotsOrProtests,-27.78084,24.69441,RiotsOrProtests
ViolenceAgainstCivilians,-2.23472,40.47781,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.16331,31.40588,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.16331,31.405881,ViolenceAgainstCivilians
Battle-NoTerritoryChange,8.8,32.61,Battle-NoTerritoryChange
Battle-NoTerritoryChange,8.8,32.61,Battle-NoTerritoryChange
ViolenceAgainstCivilians,7.24521,16.43418,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.24521,16.43418,ViolenceAgainstCivilians
RiotsOrProtests,-26.9033,27.45727,RiotsOrProtests
RiotsOrProtests,-26.9033,27.45727,RiotsOrProtests
Battle-NoTerritoryChange,2.01667,29.66667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,4.64306,6.08056,Battle-NoTerritoryChange
RiotsOrProtests,-34.01667,18.55,RiotsOrProtests
RiotsOrProtests,-34.01667,18.55,RiotsOrProtests
RiotsOrProtests,-34.01667,18.55,RiotsOrProtests
ViolenceAgainstCivilians,-34.01667,18.55,ViolenceAgainstCivilians
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
Battle-NoTerritoryChange,6.79433,33.12967,Battle-NoTerritoryChange
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,-29.61667,30.38333,RiotsOrProtests
RiotsOrProtests,14.76457,-17.39071,RiotsOrProtests
ViolenceAgainstCivilians,8.26,30.2,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-0.95252,28.69916,ViolenceAgainstCivilians
RiotsOrProtests,-34.05274,23.3716,RiotsOrProtests
RiotsOrProtests,-34.05274,23.3716,RiotsOrProtests
RiotsOrProtests,-34.05274,23.3716,RiotsOrProtests
RiotsOrProtests,-34.05274,23.3716,RiotsOrProtests
Battle-NoTerritoryChange,7.17833,34.09667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,7.17833,34.09667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,7.17833,34.09667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,7.17833,34.09667,Battle-NoTerritoryChange
RiotsOrProtests,-23.90448,29.46885,RiotsOrProtests
RiotsOrProtests,-23.90448,29.46885,RiotsOrProtests
RiotsOrProtests,-23.90448,29.46885,RiotsOrProtests
RiotsOrProtests,-33.59057,26.89104,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
RiotsOrProtests,-33.91799,25.57007,RiotsOrProtests
Battle-NoTerritoryChange,4.77742,7.0134,Battle-NoTerritoryChange
RiotsOrProtests,4.77742,7.0134,RiotsOrProtests
RiotsOrProtests,4.77742,7.0134,RiotsOrProtests
RiotsOrProtests,4.77742,7.0134,RiotsOrProtests
StrategicDevelopment,4.77742,7.0134,StrategicDevelopment
StrategicDevelopment,4.77742,7.0134,StrategicDevelopment
ViolenceAgainstCivilians,4.77742,7.0134,ViolenceAgainstCivilians
RiotsOrProtests,-30.74137,30.45499,RiotsOrProtests
RiotsOrProtests,19.58958,37.2152,RiotsOrProtests
RiotsOrProtests,19.58958,37.2152,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
ViolenceAgainstCivilians,-25.74486,28.18783,ViolenceAgainstCivilians
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.74486,28.18783,RiotsOrProtests
RiotsOrProtests,-25.68198,28.17477,RiotsOrProtests
Battle-NoTerritoryChange,11.17669,13.82556,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.17669,13.82556,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.17669,13.82556,Battle-NoTerritoryChange
RiotsOrProtests,11.471,49.87262,RiotsOrProtests
Battle-NoTerritoryChange,2.87123,43.00434,Battle-NoTerritoryChange
RemoteViolence,2.87123,43.00434,RemoteViolence
Battle-NoTerritoryChange,9.89242,45.18529,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.0639,20.05199,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.0639,20.05199,Battle-NoTerritoryChange
RemoteViolence,32.0639,20.05199,RemoteViolence
RemoteViolence,32.0639,20.05199,RemoteViolence
Battle-NoTerritoryChange,32.0639,20.05199,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.68333,13.18333,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.68333,13.18333,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.24278,48.97583,Battle-NoTerritoryChange
Battle-NoTerritoryChange,9.64542,49.82511,Battle-NoTerritoryChange
NonViolentTerritoryTransfer,2.78187,45.81511,NonViolentTerritoryTransfer
ViolenceAgainstCivilians,8.55281,46.22389,ViolenceAgainstCivilians
Battle-NoTerritoryChange,8.55281,46.22389,Battle-NoTerritoryChange
RemoteViolence,8.55281,46.22389,RemoteViolence
StrategicDevelopment,1.78586,44.5313,StrategicDevelopment
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
RemoteViolence,1.78586,44.5313,RemoteViolence
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
Battle-NoTerritoryChange,1.78586,44.5313,Battle-NoTerritoryChange
RemoteViolence,1.78586,44.5313,RemoteViolence
StrategicDevelopment,1.78586,44.5313,StrategicDevelopment
ViolenceAgainstCivilians,1.78586,44.5313,ViolenceAgainstCivilians
ViolenceAgainstCivilians,1.78586,44.5313,ViolenceAgainstCivilians
RiotsOrProtests,10.09056,43.0089,RiotsOrProtests
RiotsOrProtests,-31.16304,28.87056,RiotsOrProtests
RiotsOrProtests,-31.16304,28.87056,RiotsOrProtests
Battle-NoTerritoryChange,2.9252,45.63927,Battle-NoTerritoryChange
ViolenceAgainstCivilians,4.35047,43.16359,ViolenceAgainstCivilians
ViolenceAgainstCivilians,4.35047,43.16359,ViolenceAgainstCivilians
Battle-NoTerritoryChange,4.35047,43.16359,Battle-NoTerritoryChange
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,34.01325,-6.83255,RiotsOrProtests
RiotsOrProtests,36.76806,10.27528,RiotsOrProtests
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
RemoteViolence,31.2878,34.2369,RemoteViolence
RemoteViolence,31.2878,34.2369,RemoteViolence
Battle-NoTerritoryChange,31.2878,34.2369,Battle-NoTerritoryChange
RemoteViolence,31.2878,34.2369,RemoteViolence
RemoteViolence,31.2878,34.2369,RemoteViolence
RemoteViolence,31.2878,34.2369,RemoteViolence
RemoteViolence,31.2878,34.2369,RemoteViolence
RemoteViolence,31.2878,34.2369,RemoteViolence
StrategicDevelopment,31.2878,34.2369,StrategicDevelopment
StrategicDevelopment,35.35417,9.32833,StrategicDevelopment
ViolenceAgainstCivilians,8.46239,25.68095,ViolenceAgainstCivilians
RiotsOrProtests,-0.70703,31.4041,RiotsOrProtests
RiotsOrProtests,-0.70703,31.4041,RiotsOrProtests
ViolenceAgainstCivilians,-0.70703,31.4041,ViolenceAgainstCivilians
ViolenceAgainstCivilians,9.7807,49.73008,ViolenceAgainstCivilians
NonViolentTerritoryTransfer,-2.34694,28.59516,NonViolentTerritoryTransfer
RiotsOrProtests,-26.0941,28.00123,RiotsOrProtests
Battle-GovernmentRegainsTerritory,12.28295,14.47243,Battle-GovernmentRegainsTerritory
StrategicDevelopment,32.88311,22.18094,StrategicDevelopment
Battle-NoTerritoryChange,30.51667,18.56667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,30.51667,18.56667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,30.51667,18.56667,Battle-NoTerritoryChange
RemoteViolence,11.85643,31.06356,RemoteViolence
RemoteViolence,3.5507,45.05592,RemoteViolence
RiotsOrProtests,9.5833,-13.65,RiotsOrProtests
RiotsOrProtests,34.3827,8.15549,RiotsOrProtests
RiotsOrProtests,34.3827,8.15549,RiotsOrProtests
RiotsOrProtests,34.3827,8.15549,RiotsOrProtests
RiotsOrProtests,-32.96667,27.8,RiotsOrProtests
RiotsOrProtests,-32.96667,27.8,RiotsOrProtests
RiotsOrProtests,34.85932,9.78654,RiotsOrProtests
RiotsOrProtests,34.85932,9.78654,RiotsOrProtests
RiotsOrProtests,34.85932,9.78654,RiotsOrProtests
RiotsOrProtests,34.85932,9.78654,RiotsOrProtests
RiotsOrProtests,34.85932,9.78654,RiotsOrProtests
RiotsOrProtests,34.85932,9.78654,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RiotsOrProtests,32.31662,10.39551,RiotsOrProtests
RemoteViolence,11.75,32.8,RemoteViolence
RemoteViolence,11.75,32.8,RemoteViolence
RemoteViolence,3.36388,42.35111,RemoteViolence
Battle-NoTerritoryChange,2.10049,45.10513,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.10049,45.10513,Battle-NoTerritoryChange
RiotsOrProtests,-18.35,29.8833,RiotsOrProtests
Battle-NoTerritoryChange,9.37044,31.5477,Battle-NoTerritoryChange
ViolenceAgainstCivilians,6.25,30.21667,ViolenceAgainstCivilians
RiotsOrProtests,-26.2119,27.9732,RiotsOrProtests
RiotsOrProtests,-26.2119,27.9732,RiotsOrProtests
RiotsOrProtests,-26.2119,27.9732,RiotsOrProtests
RiotsOrProtests,7.11984,40.00701,RiotsOrProtests
RiotsOrProtests,7.11984,40.00701,RiotsOrProtests
RiotsOrProtests,9.60009,39.13336,RiotsOrProtests
ViolenceAgainstCivilians,7.11984,40.00701,ViolenceAgainstCivilians
RiotsOrProtests,-33.80342,19.88537,RiotsOrProtests
RemoteViolence,-3.3797,29.365,RemoteViolence
ViolenceAgainstCivilians,-3.3797,29.365,ViolenceAgainstCivilians
RemoteViolence,13.27806,24.4475,RemoteViolence
RemoteViolence,13.27806,24.4475,RemoteViolence
RemoteViolence,13.27806,24.4475,RemoteViolence
RemoteViolence,13.27806,24.4475,RemoteViolence
RemoteViolence,13.27806,24.4475,RemoteViolence
RemoteViolence,13.27806,24.4475,RemoteViolence
Battle-NoTerritoryChange,13.27806,24.4475,Battle-NoTerritoryChange
Battle-NoTerritoryChange,13.27806,24.4475,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-26.1625,27.8725,ViolenceAgainstCivilians
RiotsOrProtests,-27.965,16.76,RiotsOrProtests
RemoteViolence,13.33739,24.50117,RemoteViolence
RiotsOrProtests,-1.1846,29.85173,RiotsOrProtests
RiotsOrProtests,-1.1846,29.85173,RiotsOrProtests
ViolenceAgainstCivilians,-1.54355,28.86854,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-3.2892,29.3908,ViolenceAgainstCivilians
RiotsOrProtests,14.72503,-17.27088,RiotsOrProtests
RiotsOrProtests,14.72503,-17.27088,RiotsOrProtests
RiotsOrProtests,14.72503,-17.27088,RiotsOrProtests
Battle-NoTerritoryChange,9.41667,12.23333,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-0.63333,30.51667,ViolenceAgainstCivilians
RiotsOrProtests,-0.63333,30.51667,RiotsOrProtests
StrategicDevelopment,-0.75,29.9167,StrategicDevelopment
RiotsOrProtests,-17.9333,19.7667,RiotsOrProtests
RemoteViolence,-17.9333,19.7667,RemoteViolence
Battle-NoTerritoryChange,-18.7333,32.0333,Battle-NoTerritoryChange
RiotsOrProtests,-1.25,29.99,RiotsOrProtests
RiotsOrProtests,-25.66667,27.25,RiotsOrProtests
RiotsOrProtests,-25.66667,27.25,RiotsOrProtests
ViolenceAgainstCivilians,-1.1869,29.44613,ViolenceAgainstCivilians
Battle-GovernmentRegainsTerritory,-1.1869,29.44613,Battle-GovernmentRegainsTerritory
ViolenceAgainstCivilians,-0.78872,29.29257,ViolenceAgainstCivilians
ViolenceAgainstCivilians,6.71667,47,ViolenceAgainstCivilians
ViolenceAgainstCivilians,10.52959,44.13137,ViolenceAgainstCivilians
Battle-NoTerritoryChange,12.33056,-1.70889,Battle-NoTerritoryChange
ViolenceAgainstCivilians,27.03766,14.42832,ViolenceAgainstCivilians
ViolenceAgainstCivilians,27.03766,14.42832,ViolenceAgainstCivilians
RiotsOrProtests,-25.0999,30.78001,RiotsOrProtests
RiotsOrProtests,-25.0999,30.78001,RiotsOrProtests
RiotsOrProtests,12.02182,8.52237,RiotsOrProtests
ViolenceAgainstCivilians,10.86349,13.51887,ViolenceAgainstCivilians
RemoteViolence,12.84382,24.69889,RemoteViolence
Battle-NoTerritoryChange,12.84382,24.69889,Battle-NoTerritoryChange
Battle-GovernmentRegainsTerritory,32.79335,12.48845,Battle-GovernmentRegainsTerritory
Battle-NoTerritoryChange,32.79335,12.48845,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.79335,12.48845,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.79335,12.48845,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.79335,12.48845,Battle-NoTerritoryChange
Battle-NoTerritoryChange,32.79335,12.48845,Battle-NoTerritoryChange
Battle-NonStateActorTakesTerritory,32.79335,12.48845,Battle-NonStateActorTakesTerritory
RemoteViolence,32.79335,12.48845,RemoteViolence
RemoteViolence,32.79335,12.48845,RemoteViolence
RiotsOrProtests,32.79335,12.48845,RiotsOrProtests
Battle-NoTerritoryChange,32.79335,12.48845,Battle-NoTerritoryChange
Battle-NoTerritoryChange,7.73029,27.8034,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.60932,43.17174,Battle-NoTerritoryChange
