EVENT_DATE,EventTag,LOCATION,Latitude,Longitude,Tags
17/02/2016,RiotsOrProtests,New Cairo City,30.04214,31.44446,RiotsOrProtests
30/03/2016,RiotsOrProtests,New Hanover,-29.35519,30.52802,RiotsOrProtests
9/2/2016,RiotsOrProtests,Newlands East,-29.77905,30.99333,RiotsOrProtests
1/2/2016,Battle-NoTerritoryChange,Ngabagok,7.90889,29.09333,Battle-NoTerritoryChange
26/02/2016,ViolenceAgainstCivilians,Ngabagok,7.90889,29.09333,ViolenceAgainstCivilians
18/01/2016,ViolenceAgainstCivilians,Ngacheve,11.00341,13.93863,ViolenceAgainstCivilians
10/2/2016,ViolenceAgainstCivilians,Ngacheve,11.00341,13.93863,ViolenceAgainstCivilians
21/01/2016,Battle-NoTerritoryChange,Ngadawa,13.44599,12.80541,Battle-NoTerritoryChange
21/01/2016,Battle-NoTerritoryChange,Ngagam,13.56311,12.85869,Battle-NoTerritoryChange
10/1/2016,RiotsOrProtests,Ngagara,-3.3527,29.37,RiotsOrProtests
21/01/2016,RemoteViolence,Ngagara,-3.3527,29.37,RemoteViolence
2/1/2016,ViolenceAgainstCivilians,Ngagara,-3.3527,29.37,ViolenceAgainstCivilians
15/02/2016,ViolenceAgainstCivilians,Ngagara,-3.3527,29.37,ViolenceAgainstCivilians
17/02/2016,ViolenceAgainstCivilians,Ngagara,-3.3527,29.37,ViolenceAgainstCivilians
22/02/2016,ViolenceAgainstCivilians,Ngagara,-3.3527,29.37,ViolenceAgainstCivilians
31/12/2014,ViolenceAgainstCivilians,Ngakobo,5.33965,20.73085,ViolenceAgainstCivilians
22/03/2016,RiotsOrProtests,Ngaoundere,7.31667,13.58333,RiotsOrProtests
13/02/2016,ViolenceAgainstCivilians,Ngbo,6.46541,7.96753,ViolenceAgainstCivilians
26/03/2016,Battle-NoTerritoryChange,Ngilima,4.36667,27.81667,Battle-NoTerritoryChange
25/03/2016,Battle-NoTerritoryChange,Ngilima,4.36667,27.81667,Battle-NoTerritoryChange
2/3/2016,ViolenceAgainstCivilians,Ngozi,-2.9114,29.8306,ViolenceAgainstCivilians
7/2/2016,ViolenceAgainstCivilians,Ngozi,-2.9114,29.8306,ViolenceAgainstCivilians
13/02/2016,RiotsOrProtests,Ngozi,-2.9114,29.8306,RiotsOrProtests
20/03/2016,RiotsOrProtests,Ngungu,-1.65194,28.87694,RiotsOrProtests
8/2/2016,ViolenceAgainstCivilians,Nhamatanda,-19.2692,34.2128,ViolenceAgainstCivilians
15/02/2016,ViolenceAgainstCivilians,Nhamatanda,-19.2692,34.2128,ViolenceAgainstCivilians
3/2/2016,ViolenceAgainstCivilians,Niakari,4.83882,22.7532,ViolenceAgainstCivilians
6/1/2016,RiotsOrProtests,Niamey,13.52,2.12,RiotsOrProtests
29/01/2016,RiotsOrProtests,Niamey,13.52,2.12,RiotsOrProtests
16/02/2016,RiotsOrProtests,Niamey,13.52,2.12,RiotsOrProtests
20/02/2016,RiotsOrProtests,Niamey,13.52,2.12,RiotsOrProtests
2/3/2016,RiotsOrProtests,Niamey,13.52,2.12,RiotsOrProtests
2/2/2016,RiotsOrProtests,Niamey,13.52,2.12,RiotsOrProtests
24/01/2016,Battle-NoTerritoryChange,Nimbia Forest Reserve,9.5,8.53333,Battle-NoTerritoryChange
13/02/2016,ViolenceAgainstCivilians,Nkozi,0.00556,32.01222,ViolenceAgainstCivilians
6/3/2016,RiotsOrProtests,Nompumelelo,-32.95413,27.92278,RiotsOrProtests
11/1/2016,RiotsOrProtests,Nouakchott,18.1194,-16.0406,RiotsOrProtests
26/01/2016,RiotsOrProtests,Nouakchott,18.1194,-16.0406,RiotsOrProtests
22/02/2016,RiotsOrProtests,Nouakchott,18.1194,-16.0406,RiotsOrProtests
29/02/2016,RiotsOrProtests,Nouakchott,18.1194,-16.0406,RiotsOrProtests
19/02/2016,RiotsOrProtests,Nouakchott,18.1194,-16.0406,RiotsOrProtests
1/3/2016,ViolenceAgainstCivilians,Nsanje,-16.9167,35.2667,ViolenceAgainstCivilians
20/01/2016,RiotsOrProtests,Nsawan,5.81922,-0.35352,RiotsOrProtests
29/03/2016,Battle-NoTerritoryChange,Nuba,11.03483,28.41667,Battle-NoTerritoryChange
3/2/2016,RiotsOrProtests,Nunu Kumba,8.6667,36.75,RiotsOrProtests
4/2/2016,RiotsOrProtests,Nunu Kumba,8.6667,36.75,RiotsOrProtests
3/2/2016,ViolenceAgainstCivilians,Nyabanira,-1.02999,29.43774,ViolenceAgainstCivilians
21/01/2016,RiotsOrProtests,Nyahururu,0.0333,36.3667,RiotsOrProtests
1/1/2016,StrategicDevelopment,Nyakabiga,-3.3733,29.3767,StrategicDevelopment
9/1/2016,ViolenceAgainstCivilians,Nyakabiga,-3.3733,29.3767,ViolenceAgainstCivilians
9/1/2016,Battle-NoTerritoryChange,Nyakabiga,-3.3733,29.3767,Battle-NoTerritoryChange
25/03/2016,RemoteViolence,Nyakma,11.41667,30.53333,RemoteViolence
28/02/2016,ViolenceAgainstCivilians,Nyakunde,1.20511,30.12492,ViolenceAgainstCivilians
28/02/2016,RiotsOrProtests,Nyakunde,1.20511,30.12492,RiotsOrProtests
3/2/2016,ViolenceAgainstCivilians,Nyal,7.72583,30.248,ViolenceAgainstCivilians
2/2/2016,ViolenceAgainstCivilians,Nyal,7.72583,30.248,ViolenceAgainstCivilians
15/01/2016,Battle-NoTerritoryChange,Nyala,12.05557,24.89058,Battle-NoTerritoryChange
15/02/2016,Battle-NoTerritoryChange,Nyala,12.05557,24.89058,Battle-NoTerritoryChange
3/3/2016,StrategicDevelopment,Nyala,12.05557,24.89058,StrategicDevelopment
23/01/2016,StrategicDevelopment,Nyamilima,-0.87947,29.56779,StrategicDevelopment
7/3/2016,RiotsOrProtests,Nyamlell,9.131693,26.976693,RiotsOrProtests
10/3/2016,RiotsOrProtests,Nyamlell,9.131693,26.976693,RiotsOrProtests
28/02/2016,Battle-NoTerritoryChange,Nyanzale,-1.02133,29.11355,Battle-NoTerritoryChange
27/02/2016,ViolenceAgainstCivilians,Nyanzale,-1.02133,29.11355,ViolenceAgainstCivilians
20/01/2016,ViolenceAgainstCivilians,Nzako,6.13761,22.86426,ViolenceAgainstCivilians
18/02/2016,RiotsOrProtests,Nzako,6.13761,22.86426,RiotsOrProtests
10/3/2016,ViolenceAgainstCivilians,Obadan,6.47565,5.90484,ViolenceAgainstCivilians
31/01/2016,Battle-NoTerritoryChange,Obangedde,7.828,7.8141,Battle-NoTerritoryChange
11/2/2016,Battle-NoTerritoryChange,Obangedde,7.828,7.8141,Battle-NoTerritoryChange
24/02/2016,ViolenceAgainstCivilians,Obangedde,7.828,7.8141,ViolenceAgainstCivilians
4/3/2016,ViolenceAgainstCivilians,Obangedde,7.828,7.8141,ViolenceAgainstCivilians
10/3/2016,ViolenceAgainstCivilians,Obangedde,7.828,7.8141,ViolenceAgainstCivilians
4/3/2016,ViolenceAgainstCivilians,Obibi,5.1,7.2,ViolenceAgainstCivilians
15/01/2016,RiotsOrProtests,Obigbo,4.87545,7.14882,RiotsOrProtests
30/01/2016,ViolenceAgainstCivilians,Obo,5.40385,26.49464,ViolenceAgainstCivilians
5/1/2015,StrategicDevelopment,Obo,5.40385,26.49464,StrategicDevelopment
17/03/2016,ViolenceAgainstCivilians,Ochanyim,6.00345,8.08551,ViolenceAgainstCivilians
23/02/2016,RiotsOrProtests,Odo Ere,8.25,5.55,RiotsOrProtests
19/03/2016,ViolenceAgainstCivilians,Ogali,4.78604,7.12689,ViolenceAgainstCivilians
23/03/2016,ViolenceAgainstCivilians,Ogbe-Ijoh,5.48324,5.73461,ViolenceAgainstCivilians
14/01/2016,RemoteViolence,Ogbe-Ijoh,5.48324,5.73461,RemoteViolence
27/02/2016,ViolenceAgainstCivilians,Ogbele,4.91952,6.6733,ViolenceAgainstCivilians
2/1/2016,RiotsOrProtests,Ogharefe,5.93193,5.66518,RiotsOrProtests
10/3/2016,Battle-NoTerritoryChange,Oglat Zokra,33.15,11.3,Battle-NoTerritoryChange
29/02/2016,RiotsOrProtests,Ogolcho,8.03846,39.01582,RiotsOrProtests
23/01/2016,ViolenceAgainstCivilians,Oicha,0.7,29.51667,ViolenceAgainstCivilians
12/2/2016,ViolenceAgainstCivilians,Oicha,0.7,29.51667,ViolenceAgainstCivilians
21/02/2016,RiotsOrProtests,Ojo,6.45382,3.20585,RiotsOrProtests
11/2/2016,RiotsOrProtests,Oka,7.4477,5.6204,RiotsOrProtests
2/1/2016,RiotsOrProtests,Oke-Ikpe,4.91301,7.31936,RiotsOrProtests
7/1/2016,ViolenceAgainstCivilians,Oke-Odo,6.64134,3.75541,ViolenceAgainstCivilians
17/01/2016,RiotsOrProtests,Okitipupa,6.50475,4.78391,RiotsOrProtests
11/2/2016,Battle-NoTerritoryChange,Okokolo,7.8677,8.0949,Battle-NoTerritoryChange
24/02/2016,ViolenceAgainstCivilians,Okokolo,7.8677,8.0949,ViolenceAgainstCivilians
19/03/2016,ViolenceAgainstCivilians,Okoloma-Tai,4.76606,7.28,ViolenceAgainstCivilians
3/2/2016,Battle-NoTerritoryChange,Okoro Ete,4.53953,7.75167,Battle-NoTerritoryChange
11/3/2016,RiotsOrProtests,Okpai,5.72348,6.60209,RiotsOrProtests
15/03/2016,RiotsOrProtests,Okpai,5.72348,6.60209,RiotsOrProtests
3/1/2016,ViolenceAgainstCivilians,Okpaya,7.967,8.0462,ViolenceAgainstCivilians
2/1/2016,RiotsOrProtests,Okpuala-Ngwa,5.3571,7.38765,RiotsOrProtests
20/01/2016,RiotsOrProtests,Ole,5.4616,6.20787,RiotsOrProtests
19/01/2016,RiotsOrProtests,Ole,5.4616,6.20787,RiotsOrProtests
29/01/2016,ViolenceAgainstCivilians,Ole,5.4616,6.20787,ViolenceAgainstCivilians
14/02/2016,RiotsOrProtests,Olololunga,-1.00295,35.664,RiotsOrProtests
11/3/2016,ViolenceAgainstCivilians,Ombella-Bord,5.15087,18.86341,ViolenceAgainstCivilians
1/2/2016,RiotsOrProtests,Omdurman,15.64472,32.45485,RiotsOrProtests
16/02/2016,RiotsOrProtests,Omdurman,15.64472,32.45485,RiotsOrProtests
10/3/2016,RiotsOrProtests,Omdurman,15.64472,32.45485,RiotsOrProtests
3/2/2016,ViolenceAgainstCivilians,Omdurman,15.64472,32.45485,ViolenceAgainstCivilians
1/3/2016,Battle-NoTerritoryChange,Omo,7.63333,37.25,Battle-NoTerritoryChange
2/1/2016,RiotsOrProtests,Omoba,5.25,7.41667,RiotsOrProtests
4/3/2016,ViolenceAgainstCivilians,Omoku,5.3435,6.65321,ViolenceAgainstCivilians
12/2/2016,ViolenceAgainstCivilians,Omoku,5.3435,6.65321,ViolenceAgainstCivilians
27/01/2016,RiotsOrProtests,Ongwediva,-17.7833,15.7667,RiotsOrProtests
11/3/2016,StrategicDevelopment,Oog,8.93407,46.61751,StrategicDevelopment
24/01/2016,StrategicDevelopment,Opala,-1.2,24.2,StrategicDevelopment
3/2/2016,Battle-NoTerritoryChange,Opala,-1.2,24.2,Battle-NoTerritoryChange
13/01/2016,Battle-NoTerritoryChange,Opira I,0.79272,29.60006,Battle-NoTerritoryChange
19/03/2016,Battle-NoTerritoryChange,Opira I,0.79272,29.60006,Battle-NoTerritoryChange
14/01/2016,RemoteViolence,Opira I,0.79272,29.60006,RemoteViolence
7/3/2016,ViolenceAgainstCivilians,Opobo Town,4.51142,7.54009,ViolenceAgainstCivilians
24/01/2016,ViolenceAgainstCivilians,Opokuma,5.07627,6.26406,ViolenceAgainstCivilians
12/1/2016,RiotsOrProtests,Oran,35.6911,-0.6417,RiotsOrProtests
23/01/2016,RiotsOrProtests,Oran,35.6911,-0.6417,RiotsOrProtests
28/02/2016,RiotsOrProtests,Oran,35.6911,-0.6417,RiotsOrProtests
1/3/2016,RiotsOrProtests,Oran,35.6911,-0.6417,RiotsOrProtests
5/3/2016,RiotsOrProtests,Orange Farm,-26.48333,27.86667,RiotsOrProtests
14/01/2016,StrategicDevelopment,Ore,6.74569,4.87748,StrategicDevelopment
29/02/2016,RiotsOrProtests,Oromiya,8,39,RiotsOrProtests
20/01/2016,RiotsOrProtests,Osara,7.6813,6.4286,RiotsOrProtests
11/1/2016,StrategicDevelopment,Oshigambo,-17.83333,16.06667,StrategicDevelopment
2/3/2016,RiotsOrProtests,Oshodi,6.55817,3.34663,RiotsOrProtests
18/01/2016,RiotsOrProtests,Osogbo,7.76667,4.56667,RiotsOrProtests
26/01/2016,RiotsOrProtests,Osogbo,7.76667,4.56667,RiotsOrProtests
26/01/2016,RiotsOrProtests,Osogbo,7.76667,4.56667,RiotsOrProtests
26/01/2016,RiotsOrProtests,Osogbo,7.76667,4.56667,RiotsOrProtests
16/02/2016,RiotsOrProtests,Osogbo,7.76667,4.56667,RiotsOrProtests
15/02/2016,ViolenceAgainstCivilians,Otash,12.38808,25.08625,ViolenceAgainstCivilians
16/02/2016,ViolenceAgainstCivilians,Otash,12.38808,25.08625,ViolenceAgainstCivilians
24/03/2016,Battle-NoTerritoryChange,Otor Udu,5.45272,5.86957,Battle-NoTerritoryChange
5/3/2016,Battle-NoTerritoryChange,Ouadda,8.07337,22.39628,Battle-NoTerritoryChange
15/01/2016,Battle-NoTerritoryChange,Ouagadougou,12.3703,-1.5247,Battle-NoTerritoryChange
15/01/2016,ViolenceAgainstCivilians,Ouagadougou,12.3703,-1.5247,ViolenceAgainstCivilians
23/01/2016,StrategicDevelopment,Ouagadougou,12.3703,-1.5247,StrategicDevelopment
8/1/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
23/01/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
23/02/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
24/02/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
9/3/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
22/03/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
14/03/2016,RiotsOrProtests,Ouagadougou,12.3703,-1.5247,RiotsOrProtests
22/01/2016,RiotsOrProtests,Ouahigouya,13.5828,-2.4216,RiotsOrProtests
22/03/2016,RiotsOrProtests,Ouahigouya,13.5828,-2.4216,RiotsOrProtests
3/2/2016,ViolenceAgainstCivilians,Ouango,4.31365,22.55078,ViolenceAgainstCivilians
24/02/2016,RiotsOrProtests,Ouargla,31.96644,5.34205,RiotsOrProtests
17/01/2016,RiotsOrProtests,Oued El Ma,35.64525,5.99605,RiotsOrProtests
18/01/2016,RiotsOrProtests,Oued El Ma,35.64525,5.99605,RiotsOrProtests
20/01/2016,ViolenceAgainstCivilians,Oued El Ma,35.64525,5.99605,ViolenceAgainstCivilians
4/3/2016,RiotsOrProtests,Oued Essalem,35.57931,0.92441,RiotsOrProtests
22/02/2016,StrategicDevelopment,Oued Meliz,36.46813,8.54951,StrategicDevelopment
13/03/2016,Battle-NoTerritoryChange,Oued Sebt,36.5642,1.96353,Battle-NoTerritoryChange
10/3/2016,RiotsOrProtests,Oued Sly,36.10124,1.19949,RiotsOrProtests
5/3/2016,RiotsOrProtests,Oujda,34.67594,-1.91754,RiotsOrProtests
7/1/2016,ViolenceAgainstCivilians,Oujda,34.67594,-1.91754,ViolenceAgainstCivilians
13/01/2016,RiotsOrProtests,Oula,30.02084,31.21394,RiotsOrProtests
19/03/2016,RiotsOrProtests,Ouled Chamekh,35.4908,10.31615,RiotsOrProtests
24/01/2016,Battle-NoTerritoryChange,Oum Larais,34.48906,8.25948,Battle-NoTerritoryChange
2/1/2016,RiotsOrProtests,Ovade,6.01181,5.70474,RiotsOrProtests
2/3/2016,ViolenceAgainstCivilians,Oviorie,5.66085,5.91948,ViolenceAgainstCivilians
5/1/2016,ViolenceAgainstCivilians,Owa-Oyibu,6.18078,6.20122,ViolenceAgainstCivilians
12/1/2016,RiotsOrProtests,Owerri,5.48333,7.03041,RiotsOrProtests
13/01/2016,RiotsOrProtests,Owerri,5.48333,7.03041,RiotsOrProtests
8/2/2016,RiotsOrProtests,Owerri,5.48333,7.03041,RiotsOrProtests
4/2/2016,ViolenceAgainstCivilians,Owerri,5.48333,7.03041,ViolenceAgainstCivilians
9/2/2016,ViolenceAgainstCivilians,Owerri,5.48333,7.03041,ViolenceAgainstCivilians
14/01/2016,RiotsOrProtests,Owo,7.1962,5.58681,RiotsOrProtests
18/02/2016,RiotsOrProtests,Oyam,2.235,32.38495,RiotsOrProtests
23/01/2016,Battle-NoTerritoryChange,Oyioba,6.65,8.45,Battle-NoTerritoryChange
28/02/2016,RiotsOrProtests,Paarl,-33.73378,18.97523,RiotsOrProtests
26/01/2016,RiotsOrProtests,Paarl,-33.73378,18.97523,RiotsOrProtests
11/1/2016,ViolenceAgainstCivilians,Padak/baidit,6.4434,31.5451,ViolenceAgainstCivilians
9/3/2016,ViolenceAgainstCivilians,Padak/baidit,6.4434,31.5451,ViolenceAgainstCivilians
29/03/2016,RiotsOrProtests,Pader,3.05,33.2167,RiotsOrProtests
14/03/2016,ViolenceAgainstCivilians,Paguere,7.03,30.09,ViolenceAgainstCivilians
27/03/2016,ViolenceAgainstCivilians,Palm Ridge,-26.38816,28.14411,ViolenceAgainstCivilians
20/01/2016,RiotsOrProtests,Palmeira,-25.25528,32.87278,RiotsOrProtests
10/3/2016,ViolenceAgainstCivilians,Pama,11.24972,0.7075,ViolenceAgainstCivilians
5/3/2016,RiotsOrProtests,Pampierstad,-27.78084,24.69441,RiotsOrProtests
31/01/2016,ViolenceAgainstCivilians,Pandanguo,-2.23472,40.47781,ViolenceAgainstCivilians
7/1/2016,ViolenceAgainstCivilians,Panyagor,7.16331,31.40588,ViolenceAgainstCivilians
29/03/2016,ViolenceAgainstCivilians,Panyagor,7.16331,31.405881,ViolenceAgainstCivilians
8/3/2016,Battle-NoTerritoryChange,Panyang,8.8,32.61,Battle-NoTerritoryChange
9/3/2016,Battle-NoTerritoryChange,Panyang,8.8,32.61,Battle-NoTerritoryChange
4/1/2016,ViolenceAgainstCivilians,Paoua,7.24521,16.43418,ViolenceAgainstCivilians
2/1/2016,ViolenceAgainstCivilians,Paoua,7.24521,16.43418,ViolenceAgainstCivilians
19/02/2016,RiotsOrProtests,Parys,-26.9033,27.45727,RiotsOrProtests
12/1/2016,RiotsOrProtests,Parys,-26.9033,27.45727,RiotsOrProtests
4/3/2016,Battle-NoTerritoryChange,Penge,2.01667,29.66667,Battle-NoTerritoryChange
10/1/2016,Battle-NoTerritoryChange,Peremabiri,4.64306,6.08056,Battle-NoTerritoryChange
21/01/2016,RiotsOrProtests,Philippi,-34.01667,18.55,RiotsOrProtests
6/3/2016,RiotsOrProtests,Philippi,-34.01667,18.55,RiotsOrProtests
9/3/2016,RiotsOrProtests,Philippi,-34.01667,18.55,RiotsOrProtests
18/01/2016,ViolenceAgainstCivilians,Philippi,-34.01667,18.55,ViolenceAgainstCivilians
23/02/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
24/02/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
4/1/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
8/2/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
9/2/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
10/2/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
11/2/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
7/1/2016,Battle-NoTerritoryChange,Pibor,6.79433,33.12967,Battle-NoTerritoryChange
20/01/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
29/01/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
10/2/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
15/02/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
16/02/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
18/02/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
31/03/2016,RiotsOrProtests,Pietermaritzburg,-29.61667,30.38333,RiotsOrProtests
1/2/2016,RiotsOrProtests,Pikine,14.76457,-17.39071,RiotsOrProtests
15/10/2015,ViolenceAgainstCivilians,Pilling,8.26,30.2,ViolenceAgainstCivilians
5/2/2016,ViolenceAgainstCivilians,Pinga,-0.95252,28.69916,ViolenceAgainstCivilians
18/02/2016,RiotsOrProtests,Plettenberg Bay,-34.05274,23.3716,RiotsOrProtests
3/3/2016,RiotsOrProtests,Plettenberg Bay,-34.05274,23.3716,RiotsOrProtests
4/3/2016,RiotsOrProtests,Plettenberg Bay,-34.05274,23.3716,RiotsOrProtests
5/3/2016,RiotsOrProtests,Plettenberg Bay,-34.05274,23.3716,RiotsOrProtests
21/03/2016,Battle-NoTerritoryChange,Pochalla,7.17833,34.09667,Battle-NoTerritoryChange
22/03/2016,Battle-NoTerritoryChange,Pochalla,7.17833,34.09667,Battle-NoTerritoryChange
23/03/2016,Battle-NoTerritoryChange,Pochalla,7.17833,34.09667,Battle-NoTerritoryChange
24/03/2016,Battle-NoTerritoryChange,Pochalla,7.17833,34.09667,Battle-NoTerritoryChange
5/3/2016,RiotsOrProtests,Polokwane,-23.90448,29.46885,RiotsOrProtests
22/01/2016,RiotsOrProtests,Polokwane,-23.90448,29.46885,RiotsOrProtests
3/3/2016,RiotsOrProtests,Polokwane,-23.90448,29.46885,RiotsOrProtests
23/03/2016,RiotsOrProtests,Port Alfred,-33.59057,26.89104,RiotsOrProtests
14/01/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
21/01/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
3/2/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
7/2/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
8/2/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
9/2/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
10/2/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
5/3/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
9/3/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
10/3/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
14/03/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
15/03/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
16/03/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
30/01/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
16/03/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
30/03/2016,RiotsOrProtests,Port Elizabeth,-33.91799,25.57007,RiotsOrProtests
19/03/2016,Battle-NoTerritoryChange,Port Harcourt,4.77742,7.0134,Battle-NoTerritoryChange
29/12/2015,RiotsOrProtests,Port Harcourt,4.77742,7.0134,RiotsOrProtests
19/01/2016,RiotsOrProtests,Port Harcourt,4.77742,7.0134,RiotsOrProtests
8/2/2016,RiotsOrProtests,Port Harcourt,4.77742,7.0134,RiotsOrProtests
19/03/2016,StrategicDevelopment,Port Harcourt,4.77742,7.0134,StrategicDevelopment
20/03/2016,StrategicDevelopment,Port Harcourt,4.77742,7.0134,StrategicDevelopment
11/2/2016,ViolenceAgainstCivilians,Port Harcourt,4.77742,7.0134,ViolenceAgainstCivilians
1/4/2016,RiotsOrProtests,Port Shepstone,-30.74137,30.45499,RiotsOrProtests
10/3/2016,RiotsOrProtests,Port Sudan,19.58958,37.2152,RiotsOrProtests
16/03/2016,RiotsOrProtests,Port Sudan,19.58958,37.2152,RiotsOrProtests
12/1/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
13/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
15/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
18/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
19/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
19/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
25/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
26/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
28/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
1/2/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
11/2/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
15/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
19/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
23/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
25/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
1/3/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
4/3/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
17/03/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
19/03/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
1/4/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
27/01/2016,ViolenceAgainstCivilians,Pretoria,-25.74486,28.18783,ViolenceAgainstCivilians
13/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
11/1/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
14/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
18/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
27/01/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
4/2/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
18/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
19/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
22/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
23/02/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
4/3/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
9/3/2016,RiotsOrProtests,Pretoria,-25.74486,28.18783,RiotsOrProtests
9/3/2016,RiotsOrProtests,Pretoria North,-25.68198,28.17477,RiotsOrProtests
7/3/2016,Battle-NoTerritoryChange,Pulka,11.17669,13.82556,Battle-NoTerritoryChange
8/3/2016,Battle-NoTerritoryChange,Pulka,11.17669,13.82556,Battle-NoTerritoryChange
12/3/2016,Battle-NoTerritoryChange,Pulka,11.17669,13.82556,Battle-NoTerritoryChange
1/3/2016,RiotsOrProtests,Qandala,11.471,49.87262,RiotsOrProtests
24/03/2016,Battle-NoTerritoryChange,Qansax Dheere,2.87123,43.00434,Battle-NoTerritoryChange
