FID,the_geom,NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7576,POINT (26.579722222222223 12.280555555555555),,121650,12.280556,0263447,26.579722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7577,POINT (26.61861111111111 12.37861111111111),,122243,12.378611,0263707,26.618611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7578,POINT (26.700555555555557 12.300555555555556),TAWIESHA,121802,12.300556,0264202,26.700556,NO DAMAGE,Secondary Town,,0,0,0,0,1
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7579,POINT (26.289722222222224 12.351111111111111),KAROYA LABAN,122104,12.351111,0261723,26.289722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7580,POINT (26.42527777777778 12.234166666666667),USBAN,121403,12.234167,0262531,26.425278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7581,POINT (25.70111111111111 13.685),DALAL,134106,13.685,0254204,25.701111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7582,POINT (25.650833333333335 13.682222222222222),WARA,134056,13.682222,0253903,25.650833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7583,POINT (25.67388888888889 13.721944444444444),KIRBUB,134319,13.721944,0254026,25.673889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7584,POINT (25.754722222222224 13.661111111111111),,133940,13.661111,0254517,25.754722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7585,POINT (25.72222222222222 13.628055555555555),,133741,13.628056,0254320,25.722222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7586,POINT (25.750833333333333 13.62),KASANM,133712,13.62,0254503,25.750833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7587,POINT (25.77722222222222 13.637777777777778),,133816,13.637778,0254638,25.777222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7588,POINT (25.738333333333333 13.600833333333334),,133603,13.600833,0254418,25.738333,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7589,POINT (25.395833333333332 13.673333333333334),KANIN SERALINGA,134024,13.673333,0252345,25.395833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7590,POINT (25.373055555555556 13.721111111111112),,134316,13.721111,0252223,25.373056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7591,POINT (25.445555555555554 13.748611111111112),,134455,13.748611,0252644,25.445556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7592,POINT (25.4025 13.771666666666667),JAKHO II,134618,13.771667,0252409,25.4025,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7593,POINT (25.378611111111113 13.751944444444444),,134507,13.751944,0252243,25.378611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7594,POINT (25.363888888888887 13.758611111111112),,134531,13.758611,0252150,25.363889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7595,POINT (25.20888888888889 13.61888888888889),,133708,13.618889,0251232,25.208889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7596,POINT (25.05472222222222 13.594444444444445),KOAGAN,133540,13.594444,0250317,25.054722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7597,POINT (25.09 13.594166666666666),BABIA SIG,133539,13.594167,0250524,25.09,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7598,POINT (24.888333333333332 10.578611111111112),GIBEIBISH,103443,10.578611,0245318,24.888333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7599,POINT (24.049722222222222 10.974722222222223),SARIR,105829,10.974722,0240259,24.049722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7600,POINT (24.074444444444445 10.96),,105736,10.96,0240428,24.074444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7601,POINT (24.101944444444445 10.931944444444444),,105555,10.931944,0240607,24.101944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7602,POINT (24.095277777777778 10.8925),,105333,10.8925,0240543,24.095278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7603,POINT (23.78638888888889 11.660277777777777),DAMBA AGI,113937,11.660278,0234711,23.786389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7604,POINT (23.79611111111111 11.635833333333334),,113809,11.635833,0234746,23.796111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7605,POINT (23.798055555555557 11.61888888888889),,113708,11.618889,0234753,23.798056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7606,POINT (23.880833333333335 11.730833333333333),,114351,11.730833,0235251,23.880833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7607,POINT (23.883333333333333 11.720277777777778),,114313,11.720278,0235300,23.883333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7608,POINT (24.27027777777778 11.898055555555555),MANDANG,115353,11.898056,0241613,24.270278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7609,POINT (24.2725 11.929166666666667),DIRI,115545,11.929167,0241621,24.2725,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7610,POINT (24.256666666666668 11.930833333333334),VAGAAR,115551,11.930833,0241524,24.256667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7611,POINT (24.206666666666667 11.859444444444444),QALAMAYAH,115134,11.859444,0241224,24.206667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7612,POINT (24.200555555555557 11.830555555555556),,114950,11.830556,0241202,24.200556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7613,POINT (24.168055555555554 11.816944444444445),,114901,11.816944,0241005,24.168056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7614,POINT (24.1425 11.815),,114854,11.815,0240833,24.1425,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7615,POINT (24.211666666666666 11.7975),,114751,11.7975,0241242,24.211667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7616,POINT (26.031666666666666 11.535277777777777),UM EL KORA,113207,11.535278,0260154,26.031667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7617,POINT (26.005555555555556 11.536944444444444),,113213,11.536944,0260020,26.005556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7618,POINT (26.260555555555555 11.411111111111111),,112440,11.411111,0261538,26.260556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7619,POINT (26.24388888888889 11.408055555555556),,112429,11.408056,0261438,26.243889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7620,POINT (26.24388888888889 11.378055555555555),,112241,11.378056,0261438,26.243889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7621,POINT (26.2275 11.363055555555556),,112147,11.363056,0261339,26.2275,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7622,POINT (26.229166666666668 11.350277777777778),,112101,11.350278,0261345,26.229167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7623,POINT (26.21472222222222 11.348055555555556),,112053,11.348056,0261253,26.214722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7624,POINT (26.245 11.316944444444445),,111901,11.316944,0261442,26.245,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7625,POINT (26.31138888888889 11.351944444444445),ABU TABANU,112107,11.351944,0261841,26.311389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7626,POINT (26.346666666666668 11.397222222222222),,112350,11.397222,0262048,26.346667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7627,POINT (26.333333333333332 11.424444444444445),,112528,11.424444,0262000,26.333333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7628,POINT (26.325555555555557 11.534722222222221),,113205,11.534722,0261932,26.325556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7629,POINT (26.22277777777778 11.38861111111111),,112319,11.388611,0261322,26.222778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7630,POINT (26.208055555555557 11.372777777777777),,112222,11.372778,0261229,26.208056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7631,POINT (26.254166666666666 11.365833333333333),,112157,11.365833,0261515,26.254167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7632,POINT (26.28638888888889 11.403333333333332),,112412,11.403333,0261711,26.286389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7633,POINT (26.29388888888889 11.13),,110748,11.13,0261738,26.293889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7634,POINT (26.20638888888889 11.093055555555555),,110535,11.093056,0261223,26.206389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7635,POINT (26.26361111111111 11.085),,110506,11.085,0261549,26.263611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7636,POINT (26.313055555555554 11.099444444444444),,110558,11.099444,0261847,26.313056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7637,POINT (27.101666666666667 11.615555555555556),WAD JODA,113656,11.615556,0270606,27.101667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7638,POINT (26.505833333333335 11.284444444444444),,111704,11.284444,0263021,26.505833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7639,POINT (26.510833333333334 11.775555555555556),EL FUWELA,114632,11.775556,0263039,26.510833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7640,POINT (25.454722222222223 11.912777777777778),,115446,11.912778,0252717,25.454722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7641,POINT (25.46638888888889 11.970555555555556),,115814,11.970556,0252759,25.466389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7642,POINT (25.026666666666667 11.786388888888888),,114711,11.786389,0250136,25.026667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7643,POINT (25.030277777777776 11.78888888888889),,114720,11.788889,0250149,25.030278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7644,POINT (25.052222222222223 11.778055555555556),UM KUNYA,114641,11.778056,0250308,25.052222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7645,POINT (25.069166666666668 11.764444444444445),ABGEDA NORTH,114552,11.764444,0250409,25.069167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7646,POINT (25.081666666666667 11.755833333333333),ABGEDA,114521,11.755833,0250454,25.081667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7647,POINT (25.075555555555557 11.792222222222222),KHOR ACHAB,114732,11.792222,0250432,25.075556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7648,POINT (25.10527777777778 11.747222222222222),,114450,11.747222,0250619,25.105278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7649,POINT (24.644166666666667 11.696944444444444),,114149,11.696944,0243839,24.644167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7650,POINT (24.641111111111112 11.66611111111111),,113958,11.666111,0243828,24.641111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7651,POINT (24.58416666666667 11.649166666666666),,113857,11.649167,0243503,24.584167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7652,POINT (24.59722222222222 11.684166666666666),,114103,11.684167,0243550,24.597222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7653,POINT (24.61138888888889 11.688055555555556),,114117,11.688056,0243641,24.611389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7654,POINT (24.61138888888889 11.69361111111111),,114137,11.693611,0243641,24.611389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7655,POINT (24.273055555555555 12.185555555555556),GEMIZA LAGARO,121108,12.185556,0241623,24.273056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7656,POINT (24.3575 12.188611111111111),,121119,12.188611,0242127,24.3575,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7657,POINT (24.343333333333334 12.151388888888889),MUSOBIKIRA,120905,12.151389,0242036,24.343333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7658,POINT (24.431944444444444 12.184166666666666),,121103,12.184167,0242555,24.431944,DESTROYED,~100 of ~100,,100,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7659,POINT (25.905833333333334 12.869166666666667),,125209,12.869167,0255421,25.905833,DESTROYED,~100 of ~100,2008,100,100,2008,2008,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7660,POINT (25.883333333333333 12.874444444444444),,125228,12.874444,0255300,25.883333,DAMAGED,~100 of ~150,2008,100,150,2008,2008,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7661,POINT (25.694166666666668 12.903888888888888),,125414,12.903889,0254139,25.694167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7662,POINT (25.621388888888887 12.930277777777778),,125549,12.930278,0253717,25.621389,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7663,POINT (25.47972222222222 12.905555555555555),ABDER RASUL,125420,12.905556,0252847,25.479722,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7664,POINT (25.484444444444446 12.927777777777777),MASALEIT,125540,12.927778,0252904,25.484444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7665,POINT (25.458055555555557 12.914722222222222),,125453,12.914722,0252729,25.458056,DAMAGED,~25 of ~150,2009,25,150,2009,2009,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7666,POINT (25.73361111111111 13.069444444444445),,130410,13.069444,0254401,25.733611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7667,POINT (25.408055555555556 12.898055555555555),NEGEHA,125353,12.898056,0252429,25.408056,DAMAGED,~75 of ~400,2009,75,400,2009,2009,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7668,POINT (25.369722222222222 12.884444444444444),,125304,12.884444,0252211,25.369722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7669,POINT (25.35333333333333 12.896944444444445),YIODI,125349,12.896944,0252112,25.353333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7670,POINT (25.44611111111111 12.885555555555555),,125308,12.885556,0252646,25.446111,DAMAGED,~50 of ~100,2009,50,100,2009,2009,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7671,POINT (23.94388888888889 12.219444444444445),,121310,12.219444,0235638,23.943889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7672,POINT (23.661944444444444 10.712777777777777),HAWAK,104246,10.712778,0233943,23.661944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7673,POINT (23.623333333333335 10.694166666666666),,104139,10.694167,0233724,23.623333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7674,POINT (23.733055555555556 10.974722222222223),,105829,10.974722,0234359,23.733056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7675,POINT (23.891666666666666 10.9475),TISSI,105651,10.9475,0235330,23.891667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7676,POINT (23.885277777777777 10.94111111111111),,105628,10.941111,0235307,23.885278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7677,POINT (23.860555555555557 10.934722222222222),,105605,10.934722,0235138,23.860556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7678,POINT (23.89361111111111 10.982777777777779),,105858,10.982778,0235337,23.893611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7679,POINT (23.88222222222222 10.988055555555556),,105917,10.988056,0235256,23.882222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7680,POINT (23.872777777777777 10.974166666666667),,105827,10.974167,0235222,23.872778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7681,POINT (23.897222222222222 10.909166666666666),,105433,10.909167,0235350,23.897222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7682,POINT (23.796944444444446 11.031666666666666),NYIMERI,110154,11.031667,0234749,23.796944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7683,POINT (24.44361111111111 11.248888888888889),QUSA INGAMMAT,111456,11.248889,0242637,24.443611,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7684,POINT (24.33138888888889 11.239722222222222),,111423,11.239722,0241953,24.331389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7685,POINT (24.718055555555555 11.522222222222222),,113120,11.522222,0244305,24.718056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7686,POINT (24.611666666666668 11.487777777777778),,112916,11.487778,0243642,24.611667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7687,POINT (24.734166666666667 11.491111111111111),,112928,11.491111,0244403,24.734167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7688,POINT (24.46638888888889 11.225),LIGINO B,111330,11.225,0242759,24.466389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7689,POINT (24.434444444444445 11.28111111111111),MOROFAYA,111652,11.281111,0242604,24.434444,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7690,POINT (24.499444444444446 11.278888888888888),TIWAL,111644,11.278889,0242958,24.499444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7691,POINT (24.505277777777778 11.242222222222223),,111432,11.242222,0243019,24.505278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7692,POINT (24.639444444444443 13.964722222222223),,135753,13.964722,0243822,24.639444,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7693,POINT (24.13361111111111 14.088055555555556),,140517,14.088056,0240801,24.133611,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7694,POINT (24.120833333333334 14.074722222222222),,140429,14.074722,0240715,24.120833,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7695,POINT (24.162777777777777 14.090277777777779),,140525,14.090278,0240946,24.162778,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7696,POINT (24.16777777777778 14.116666666666667),,140700,14.116667,0241004,24.167778,DESTROYED,~50 of ~50,,50,50,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7697,POINT (24.188333333333333 14.1025),,140609,14.1025,0241118,24.188333,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7698,POINT (24.420277777777777 13.995),,135942,13.995,0242513,24.420278,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7699,POINT (24.425833333333333 13.956388888888888),,135723,13.956389,0242533,24.425833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7700,POINT (24.379444444444445 13.856388888888889),TAURI,135123,13.856389,0242246,24.379444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7701,POINT (24.406111111111112 13.860833333333334),,135139,13.860833,0242422,24.406111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7702,POINT (24.405833333333334 13.833333333333334),,135000,13.833333,0242421,24.405833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7703,POINT (24.415277777777778 13.828333333333333),,134942,13.828333,0242455,24.415278,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7704,POINT (24.489166666666666 13.829722222222221),,134947,13.829722,0242921,24.489167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7705,POINT (24.483333333333334 13.807777777777778),,134828,13.807778,0242900,24.483333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7706,POINT (24.454166666666666 13.812222222222223),,134844,13.812222,0242715,24.454167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7707,POINT (23.076944444444443 11.46),MINDO,112736,11.46,0230437,23.076944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7708,POINT (23.028055555555557 12.223888888888888),,121326,12.223889,0230141,23.028056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7709,POINT (23.829444444444444 12.7325),KARAKULLA,124357,12.7325,0234946,23.829444,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7710,POINT (23.914722222222224 12.79111111111111),,124728,12.791111,0235453,23.914722,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7711,POINT (23.93138888888889 12.786944444444444),,124713,12.786944,0235553,23.931389,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7712,POINT (23.25888888888889 13.439166666666667),,132621,13.439167,0231532,23.258889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7713,POINT (23.445 13.765833333333333),AL SHERIFF,134557,13.765833,0232642,23.445,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7714,POINT (22.828333333333333 13.654166666666667),,133915,13.654167,0224942,22.828333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7715,POINT (22.843055555555555 13.679444444444444),,134046,13.679444,0225035,22.843056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7716,POINT (22.932222222222222 13.608333333333333),,133630,13.608333,0225556,22.932222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7717,POINT (24.40111111111111 13.132777777777777),UMU,130758,13.132778,0242404,24.401111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7718,POINT (24.401666666666667 13.121944444444445),,130719,13.121944,0242406,24.401667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7719,POINT (24.383055555555554 13.153333333333332),,130912,13.153333,0242259,24.383056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7720,POINT (24.435833333333335 13.125),,130730,13.125,0242609,24.435833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7721,POINT (24.442777777777778 13.089722222222223),,130523,13.089722,0242634,24.442778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7722,POINT (24.456944444444446 13.096111111111112),,130546,13.096111,0242725,24.456944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7723,POINT (24.432222222222222 13.165555555555555),,130956,13.165556,0242556,24.432222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7724,POINT (25.50722222222222 13.4475),ZARRUK,132651,13.4475,0253026,25.507222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7725,POINT (25.5075 13.466111111111111),AL TYBE,132758,13.466111,0253027,25.5075,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.7726,POINT (25.545833333333334 13.445),,132642,13.445,0253245,25.545833,NO DAMAGE,,,0,0,0,0,
