Event ID,Event Date,Event Type,Group,Country,State,City,Latitude,Longitude,Total Deaths,Total Injuries
2902249,25-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,,5.161575,46.200829,17,6
2905200,11-Mar,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,3
2905406,25-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,0
2906668,11-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Guraceel,5.161575,46.200829,4,3
2906811,14-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,,
2906979,17-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
2906490,10-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2907106,20-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,1
2906846,13-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Qoryoley,1.838905,44.143755,1,0
2907340,4-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Guraceel,5.161575,46.200829,0,0
2907040,20-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,3
2906862,13-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Qoryoley,1.838905,44.143755,1,0
2907347,4-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Guraceel,5.161575,46.200829,7,18
2907543,29-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,10,36
2907149,20-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,1
2907200,2-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,1,0
2907281,2-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
2907514,28-Dec,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,0
2906752,14-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
2907258,2-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
2907078,20-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,3
2907212,2-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2910520,28-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
2911545,1-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,1,0
2912099,16-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,1,0
2911632,2-Jan,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,0
2911971,8-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Garbaharey,2.790175,42.089075,13,0
2912074,9-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,1,0
2916431,26-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2917630,3-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Cadaado,5.161575,46.200829,19,26
2917772,3-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Qasahdere,5.161575,46.200829,4,8
2918888,13-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayo,-0.34641,42.539059,0,1
2920426,20-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,4
2920223,17-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Bur Hakkaba,5.161575,46.200829,0,0
2918915,14-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismaayo,-0.34641,42.539059,0,3
2921306,8-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,5,2
2920520,21-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,2
2920594,22-Feb,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,14,15
2921657,1-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
2921720,7-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,1,6
2924583,19-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,4,0
2925130,2-Feb,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,1
2923955,9-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
2925369,9-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Afgoye,2.13889,45.124008,0,0
2925223,4-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
2925194,2-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Afgoye,2.13889,45.124008,0,4
2925296,5-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,1,0
2930275,24-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,0
2936680,26-Jun,Arson,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,,
2936626,26-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,9,0
2939821,1-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,,
2943333,19-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Balcad,2.35,45.383331,,
2943421,22-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
2942730,16-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,0,0
2942586,14-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Unknown,Unknown,5.161575,46.200829,3,0
2942639,15-Mar,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,3
2943372,19-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Balcad,2.35,45.383331,2,0
2942523,12-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,4
2944786,25-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2944764,25-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,1
2948155,29-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2951830,12-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Dinsor,2.42306,42.970322,0,0
2951689,3-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,,,5.161575,46.200829,0,1
2951747,6-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Bardere,2.33928,42.283741,0,0
2951768,6-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,2
2951806,10-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Balcad,2.35,45.383331,0,0
2951701,4-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Unknown,5.161575,46.200829,0,0
2953838,20-Jul,Robbery,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2954105,17-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,,5.161575,46.200829,1,1
2953865,8-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,2,0
2956079,9-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Dinsor,2.42306,42.970322,1,4
2956549,25-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,9
2956759,3-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2956833,26-Apr,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2956430,16-Apr,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2957215,8-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2957338,8-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,1
2956467,17-Apr,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,,
2957515,10-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,73,229
2957605,14-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,10,31
2957542,11-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,10,18
2957640,15-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,18,42
2956788,25-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,3
2957503,4-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
2957657,23-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Mudug,,6.25742,47.981276,5,10
2957672,16-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,17,40
2957833,17-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,3,7
2957874,18-Apr,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2958653,30-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2958499,28-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,2
2957922,17-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
2958591,30-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Unknown,5.161575,46.200829,0,2
2958531,29-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
2961476,23-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,18
2961553,22-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,,5.161575,46.200829,13,0
2971489,27-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,18
2971734,21-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,,,5.161575,46.200829,1,0
2971401,27-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,4,0
2971649,22-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,25,51
2971381,27-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
2971596,23-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,,5.161575,46.200829,6,3
2972011,17-Jul,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2971394,27-Jul,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
2973267,16-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,3,2
2971528,23-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
2974237,2-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Unknown,Unknown,5.161575,46.200829,0,0
2974656,4-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,1
2974609,4-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,2,3
2974354,2-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Unknown,Unknown,5.161575,46.200829,0,5
2974761,4-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,0,0
2976009,6-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Bur Hakkaba,5.161575,46.200829,0,0
2974515,2-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,0,0
2976460,11-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,3
2976397,8-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,0
2976761,17-Sep,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,26,39
2978109,22-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Buulo Xaawo,3.96611,41.926491,0,2
2978084,22-Jul,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Buulo Xaawo,3.96611,41.926491,0,0
2977761,15-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,9,20
2976257,7-Aug,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Afgoye,2.13889,45.124008,0,0
2976801,20-Sep,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,,,5.161575,46.200829,3,0
2978146,18-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Buulo Xaawo,3.96611,41.926491,1,0
2978205,19-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Buulo Xaawo,3.96611,41.926491,8,6
2978157,2-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,1
2978973,28-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,0
2980730,20-Jul,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,0,0
2980842,11-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,0
2980771,17-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,5,4
2984839,3-Dec,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,20,60
2985723,1-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,11,0
2986103,5-Sep,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
2986601,7-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
2985929,3-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,9,19
2986429,7-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Rabbure,5.161575,46.200829,1,0
2986743,8-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,10
2988509,28-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,1
2989971,19-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,,-0.17967,42.141064,6,0
2990912,23-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,0,3
2990744,20-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,8,8
2991241,30-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,3
2990841,21-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,1
2992753,16-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,11
2992766,18-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,5
3004621,23-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3004461,20-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,15
3004746,25-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3010722,20-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3014780,24-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,25,55
3020078,27-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,,4.146465,45.498354,23,30
3025686,13-Jun,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,2
3026730,14-Jul,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,3
3025802,3-Jun,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3027646,7-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,21,0
3027562,4-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bari,Unknown,10.17017,50.171175,0,0
3027525,28-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Afgoye,2.13889,45.124008,0,0
3029040,28-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Hudur,5.161575,46.200829,1,1
3029065,28-Jun,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,,5.161575,46.200829,0,0
3030294,25-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,8
3030487,30-Jun,Hijacking,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3030495,30-Jun,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3030744,21-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,1,0
3032003,28-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,13,22
3030776,21-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3033787,26-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,18,27
3040889,7-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,9,14
3046297,12-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,22
3055226,13-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,4,0
3055215,8-Apr,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,13
3060362,21-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,,,5.161575,46.200829,,
3068912,3-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,0
3068845,21-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3074728,27-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,5
3074593,24-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,0
3074663,25-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3069077,9-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,4
3095544,21-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Eldere,5.161575,46.200829,0,0
3107689,1-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Unknown,Unknown,5.161575,46.200829,0,0
3107853,4-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,3,3
3107773,2-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
3107615,1-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,28,120
3107892,5-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Mahaday,2.909205,46.00939,1,0
3109661,13-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3109614,13-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3107807,3-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,3,12
3109620,13-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,200
3109727,16-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,3
3110079,22-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3108002,9-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,3
3109906,22-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Mudug,Galkayo,6.77274,47.424278,3,3
3109805,18-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3109953,29-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,19,30
3109602,10-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3111821,24-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,2
3109771,18-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,9,5
3109713,16-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3111867,25-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Buulo Xaawo,3.96611,41.926491,0,0
3110113,24-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,10
3111984,28-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3110107,24-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,0
3112047,28-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,10,23
